<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.30	18:00:00	3844.094	3848.983	3839.656	3847.902	7785	0	160
2025.09.30	19:00:00	3847.933	3860.808	3847.115	3859.050	7853	0	160
2025.09.30	20:00:00	3859.090	3860.108	3850.714	3858.857	8105	0	160
2025.09.30	22:00:00	3857.224	3861.403	3854.640	3860.002	6962	0	160
2025.09.30	23:00:00	3860.046	3863.062	3860.046	3862.927	4689	0	160
2025.10.01	00:00:00	3862.940	3865.365	3858.560	3860.594	7695	0	160
2025.10.01	01:00:00	3860.495	3869.029	3859.018	3868.905	8500	0	160
2025.10.01	02:00:00	3868.859	3875.562	3858.013	3863.374	14996	0	160
2025.10.01	03:00:00	3863.274	3866.372	3855.514	3862.027	12161	0	160
2025.10.01	04:00:00	3862.001	3865.023	3857.379	3864.930	8347	0	160
2025.10.01	05:00:00	3864.915	3869.876	3862.050	3863.517	10420	0	160
2025.10.01	06:00:00	3863.463	3864.902	3853.334	3859.107	12913	0	160
2025.10.01	07:00:00	3859.180	3879.880	3858.935	3879.199	13339	0	160
2025.10.01	08:00:00	3879.237	3895.356	3879.002	3892.901	16511	0	160
2025.10.01	09:00:00	3892.921	3895.235	3883.602	3888.986	11939	0	160
2025.10.01	10:00:00	3889.008	3889.613	3885.145	3887.524	9810	0	160
2025.10.01	11:00:00	3887.635	3888.449	3878.059	3883.512	10442	0	160
2025.10.01	12:00:00	3883.621	3891.122	3864.487	3870.377	30007	0	160
2025.10.01	13:00:00	3870.407	3877.199	3863.693	3872.974	28791	0	160
2025.10.01	14:00:00	3872.906	3878.806	3856.165	3873.036	33756	0	160
2025.10.01	15:00:00	3872.989	3876.800	3858.040	3868.424	27946	0	160
2025.10.01	16:00:00	3868.393	3871.554	3860.716	3870.869	11604	0	160
2025.10.01	17:00:00	3870.841	3871.886	3860.643	3860.847	9249	0	160
2025.10.01	18:00:00	3860.842	3866.319	3854.868	3862.126	14231	0	160
2025.10.01	19:00:00	3862.123	3871.001	3861.305	3867.767	9559	0	160
2025.10.01	20:00:00	3867.731	3867.883	3860.262	3864.607	6136	0	160
2025.10.01	22:00:00	3867.707	3867.766	3858.612	3862.103	5795	0	160
2025.10.01	23:00:00	3862.065	3866.616	3857.474	3863.518	8183	0	160
2025.10.02	00:00:00	3863.475	3863.781	3855.925	3856.078	10551	0	160
2025.10.02	01:00:00	3856.042	3865.165	3852.832	3865.041	10691	0	160
2025.10.02	02:00:00	3865.080	3870.021	3861.572	3866.197	9021	0	160
2025.10.02	03:00:00	3866.157	3869.416	3863.920	3866.587	6131	0	160
2025.10.02	04:00:00	3866.587	3867.714	3861.799	3864.164	4506	0	160
2025.10.02	05:00:00	3864.237	3871.354	3864.179	3867.739	6691	0	160
2025.10.02	06:00:00	3867.830	3874.290	3862.059	3864.211	9610	0	160
2025.10.02	07:00:00	3864.167	3874.894	3861.697	3868.558	14228	0	160
2025.10.02	08:00:00	3868.459	3878.719	3864.587	3874.634	10321	0	160
2025.10.02	09:00:00	3874.594	3879.796	3873.352	3879.118	8849	0	160
2025.10.02	10:00:00	3879.108	3883.784	3875.729	3881.722	8000	0	160
2025.10.02	11:00:00	3881.769	3886.683	3879.752	3886.313	8658	0	160
2025.10.02	12:00:00	3886.277	3892.014	3880.051	3884.458	16881	0	160
2025.10.02	13:00:00	3884.524	3897.154	3873.453	3875.233	27321	0	160
2025.10.02	14:00:00	3875.289	3876.852	3825.281	3839.932	50906	0	160
2025.10.02	15:00:00	3839.830	3844.817	3819.335	3828.364	41536	0	160
2025.10.02	16:00:00	3828.316	3845.339	3827.173	3844.819	23333	0	160
2025.10.02	17:00:00	3844.856	3847.933	3840.611	3844.287	14646	0	160
2025.10.02	18:00:00	3844.288	3851.560	3843.404	3850.866	7881	0	160
2025.10.02	19:00:00	3850.901	3859.104	3850.484	3855.554	9610	0	160
2025.10.02	20:00:00	3855.603	3859.353	3853.517	3855.423	4651	0	160
2025.10.02	22:00:00	3856.811	3858.495	3852.146	3857.118	4743	0	160
2025.10.02	23:00:00	3857.074	3863.804	3856.816	3862.410	5205	0	160
2025.10.03	00:00:00	3862.365	3862.779	3856.395	3856.949	8559	0	160
2025.10.03	01:00:00	3856.906	3862.622	3847.306	3858.458	14603	0	160
2025.10.03	02:00:00	3858.424	3859.107	3847.620	3848.159	8606	0	160
2025.10.03	03:00:00	3848.129	3850.975	3838.019	3842.757	13223	0	160
2025.10.03	04:00:00	3842.711	3848.294	3841.608	3843.951	7783	0	160
2025.10.03	05:00:00	3843.970	3859.214	3843.836	3855.053	10845	0	160
2025.10.03	06:00:00	3855.015	3861.014	3850.842	3859.182	10383	0	160
2025.10.03	07:00:00	3859.168	3865.313	3856.972	3864.228	8565	0	160
2025.10.03	08:00:00	3864.196	3865.705	3860.168	3864.755	7354	0	160
2025.10.03	09:00:00	3864.735	3864.946	3856.834	3864.218	7101	0	160
2025.10.03	10:00:00	3864.221	3867.702	3862.072	3865.886	8926	0	160
2025.10.03	11:00:00	3865.866	3867.140	3854.689	3862.112	12540	0	160
2025.10.03	12:00:00	3862.141	3874.961	3860.448	3873.788	13804	0	160
2025.10.03	13:00:00	3873.897	3890.661	3869.998	3882.551	26942	0	160
2025.10.03	14:00:00	3882.607	3885.969	3866.235	3879.616	35908	0	160
2025.10.03	15:00:00	3879.585	3891.669	3873.882	3889.440	19627	0	160
2025.10.03	16:00:00	3889.474	3889.788	3880.480	3883.629	13122	0	160
2025.10.03	17:00:00	3883.676	3886.016	3876.883	3881.955	13751	0	160
2025.10.03	18:00:00	3882.021	3889.184	3879.920	3886.012	11073	0	160
2025.10.03	19:00:00	3886.070	3889.136	3883.509	3885.568	9084	0	160
2025.10.03	20:00:00	3885.537	3887.228	3882.845	3887.045	4690	0	160
2025.10.05	22:00:00	3888.624	3903.900	3884.034	3899.560	9952	0	160
2025.10.05	23:00:00	3899.787	3920.986	3898.418	3909.450	25207	0	160
2025.10.06	00:00:00	3909.487	3910.085	3898.937	3900.397	18342	0	160
2025.10.06	01:00:00	3900.435	3918.338	3899.673	3917.905	12851	0	160
2025.10.06	02:00:00	3917.975	3924.652	3917.537	3921.013	12230	0	160
2025.10.06	03:00:00	3920.964	3932.041	3919.861	3929.569	11492	0	160
2025.10.06	04:00:00	3929.584	3940.343	3928.730	3938.731	13251	0	160
2025.10.06	05:00:00	3938.698	3945.205	3927.364	3932.657	18301	0	160
2025.10.06	06:00:00	3932.744	3934.826	3922.377	3934.292	18648	0	160
2025.10.06	07:00:00	3934.321	3943.894	3929.272	3941.617	20697	0	160
2025.10.06	08:00:00	3941.651	3949.640	3935.409	3942.470	18074	0	160
2025.10.06	09:00:00	3942.443	3944.993	3936.535	3942.334	11904	0	160
2025.10.06	10:00:00	3942.367	3946.806	3932.551	3942.229	14436	0	160
2025.10.06	11:00:00	3942.113	3942.787	3930.997	3938.294	17350	0	160
2025.10.06	12:00:00	3938.256	3941.358	3926.472	3934.202	29093	0	160
2025.10.06	13:00:00	3934.227	3947.225	3927.142	3944.569	29146	0	160
2025.10.06	14:00:00	3944.537	3958.896	3940.201	3954.949	26615	0	160
2025.10.06	15:00:00	3954.924	3964.106	3948.056	3962.418	18896	0	160
2025.10.06	16:00:00	3962.454	3970.010	3945.799	3954.035	24963	0	160
2025.10.06	17:00:00	3954.066	3958.936	3951.119	3957.842	13229	0	160
2025.10.06	18:00:00	3957.876	3960.611	3955.881	3958.472	7823	0	160
2025.10.06	19:00:00	3958.427	3965.004	3958.274	3959.451	8404	0	160
2025.10.06	20:00:00	3959.415	3962.490	3957.397	3961.114	5200	0	160
2025.10.06	22:00:00	3958.919	3976.198	3958.488	3963.471	15908	0	160
2025.10.06	23:00:00	3963.433	3972.570	3961.625	3969.514	10825	0	160
2025.10.07	00:00:00	3969.556	3977.475	3961.443	3962.855	16984	0	160
2025.10.07	01:00:00	3962.822	3963.750	3955.804	3958.182	15044	0	160
2025.10.07	02:00:00	3958.135	3967.017	3957.379	3964.903	8081	0	160
2025.10.07	03:00:00	3964.848	3974.622	3960.730	3973.365	9882	0	160
2025.10.07	04:00:00	3973.409	3976.921	3971.453	3975.944	7968	0	160
2025.10.07	05:00:00	3975.918	3976.780	3960.115	3964.747	16612	0	160
2025.10.07	06:00:00	3964.624	3966.320	3953.823	3955.192	14542	0	160
2025.10.07	07:00:00	3955.223	3956.165	3943.305	3945.997	25435	0	160
2025.10.07	08:00:00	3945.918	3954.045	3940.820	3951.285	17310	0	160
2025.10.07	09:00:00	3951.283	3963.524	3951.064	3955.156	12412	0	160
2025.10.07	10:00:00	3955.161	3962.877	3954.060	3960.075	9480	0	160
2025.10.07	11:00:00	3960.088	3969.161	3956.308	3967.020	10493	0	160
2025.10.07	12:00:00	3966.967	3980.159	3964.319	3979.442	18419	0	160
2025.10.07	13:00:00	3979.374	3985.661	3970.499	3979.250	25587	0	160
2025.10.07	14:00:00	3979.211	3986.655	3968.988	3985.600	27295	0	160
2025.10.07	15:00:00	3985.635	3991.059	3961.817	3966.153	32971	0	160
2025.10.07	16:00:00	3966.174	3979.520	3963.092	3976.555	23265	0	160
2025.10.07	17:00:00	3976.665	3987.710	3976.445	3980.912	15050	0	160
2025.10.07	18:00:00	3980.954	3983.908	3974.076	3980.947	14175	0	160
2025.10.07	19:00:00	3981.006	3983.302	3978.451	3980.127	9590	0	160
2025.10.07	20:00:00	3980.174	3986.505	3980.174	3984.493	4886	0	160
2025.10.07	22:00:00	3983.622	3990.686	3983.440	3989.587	4717	0	160
2025.10.07	23:00:00	3989.611	3995.936	3988.357	3994.411	6969	0	160
2025.10.08	00:00:00	3994.367	3999.248	3989.361	3992.425	12764	0	160
2025.10.08	01:00:00	3992.376	4000.841	3984.478	4000.581	16255	0	160
2025.10.08	02:00:00	4000.535	4011.713	3995.606	4011.629	11848	0	160
2025.10.08	03:00:00	4011.582	4016.535	4008.891	4014.641	9922	0	160
2025.10.08	04:00:00	4014.688	4027.290	4014.683	4026.730	11473	0	160
2025.10.08	05:00:00	4026.685	4037.014	4024.508	4029.110	14463	0	160
2025.10.08	06:00:00	4029.203	4033.172	4021.329	4031.575	16445	0	160
2025.10.08	07:00:00	4031.634	4039.023	4030.048	4034.200	15013	0	160
2025.10.08	08:00:00	4034.165	4040.498	4033.141	4036.247	12410	0	160
2025.10.08	09:00:00	4036.218	4049.548	4030.829	4049.239	13183	0	160
2025.10.08	10:00:00	4049.204	4049.665	4033.557	4037.132	14608	0	160
2025.10.08	11:00:00	4037.182	4038.141	4032.037	4038.007	11730	0	160
2025.10.08	12:00:00	4037.971	4046.419	4030.954	4040.056	19075	0	160
2025.10.08	13:00:00	4039.948	4049.416	4026.342	4038.117	30159	0	160
2025.10.08	14:00:00	4038.070	4049.059	4035.619	4048.136	22425	0	160
2025.10.08	15:00:00	4048.102	4050.719	4037.242	4045.664	20591	0	160
2025.10.08	16:00:00	4045.694	4059.321	4044.191	4056.500	16970	0	160
2025.10.08	17:00:00	4056.544	4058.141	4042.840	4051.268	14307	0	160
2025.10.08	18:00:00	4051.224	4053.207	4038.492	4049.827	18165	0	160
2025.10.08	19:00:00	4049.858	4054.593	4032.088	4044.942	25815	0	160
2025.10.08	20:00:00	4044.914	4046.725	4038.582	4041.764	8305	0	160
2025.10.08	22:00:00	4036.284	4038.228	4015.448	4021.407	12225	0	160
2025.10.08	23:00:00	4021.435	4021.984	4001.204	4011.688	19569	0	160
2025.10.09	00:00:00	4011.706	4028.008	4008.628	4023.037	18933	0	160
2025.10.09	01:00:00	4023.061	4036.300	4008.205	4019.764	38263	0	160
2025.10.09	02:00:00	4019.727	4021.236	4002.498	4018.578	23366	0	160
2025.10.09	03:00:00	4018.560	4029.537	4017.154	4026.783	12790	0	160
2025.10.09	04:00:00	4026.720	4041.084	4026.720	4039.021	9839	0	160
2025.10.09	05:00:00	4039.037	4043.744	4034.236	4039.776	15506	0	160
2025.10.09	06:00:00	4039.811	4041.010	4022.631	4026.100	19071	0	160
2025.10.09	07:00:00	4026.133	4032.971	4024.706	4031.582	14989	0	160
2025.10.09	08:00:00	4031.510	4040.335	4030.183	4038.203	11028	0	160
2025.10.09	09:00:00	4038.167	4042.059	4034.199	4037.488	11248	0	160
2025.10.09	10:00:00	4037.458	4044.346	4036.284	4044.219	8109	0	160
2025.10.09	11:00:00	4044.172	4046.757	4033.459	4044.488	13888	0	160
2025.10.09	12:00:00	4044.450	4053.776	4037.369	4053.367	19359	0	160
2025.10.09	13:00:00	4053.342	4057.972	4016.773	4017.276	52297	0	160
2025.10.09	14:00:00	4017.227	4029.078	4003.929	4024.195	61312	0	160
2025.10.09	15:00:00	4024.155	4028.583	4006.430	4014.637	36525	0	160
2025.10.09	16:00:00	4014.588	4021.757	3964.007	3968.612	48020	0	160
2025.10.09	17:00:00	3968.655	3974.424	3944.571	3950.140	55124	0	160
2025.10.09	18:00:00	3950.116	3968.883	3949.489	3957.338	25531	0	160
2025.10.09	19:00:00	3957.294	3982.214	3955.150	3973.033	22028	0	160
2025.10.09	20:00:00	3973.087	3979.029	3973.050	3976.053	8847	0	160
2025.10.09	22:00:00	3981.265	3981.298	3958.514	3975.332	11231	0	160
2025.10.09	23:00:00	3975.406	3990.833	3974.503	3989.932	12445	0	160
2025.10.10	00:00:00	3989.927	3994.427	3985.492	3991.074	14405	0	160
2025.10.10	01:00:00	3991.043	3992.409	3969.907	3973.275	23720	0	160
2025.10.10	02:00:00	3973.316	3986.808	3973.204	3978.670	14565	0	160
2025.10.10	03:00:00	3978.572	3979.278	3960.795	3961.963	17693	0	160
2025.10.10	04:00:00	3961.934	3966.770	3946.940	3966.375	16620	0	160
2025.10.10	05:00:00	3966.324	3977.909	3965.610	3974.815	18834	0	160
2025.10.10	06:00:00	3974.923	3976.160	3962.637	3968.410	21595	0	160
2025.10.10	07:00:00	3968.350	3976.279	3952.594	3971.948	22162	0	160
2025.10.10	08:00:00	3971.998	3994.832	3970.153	3992.036	17862	0	160
2025.10.10	09:00:00	3992.079	4006.760	3990.192	3995.720	19824	0	160
2025.10.10	10:00:00	3995.695	4000.091	3990.725	3993.963	17023	0	160
2025.10.10	11:00:00	3993.919	3999.743	3983.165	3987.181	18353	0	160
2025.10.10	12:00:00	3987.207	3993.534	3980.231	3985.702	21714	0	160
2025.10.10	13:00:00	3985.714	3998.208	3975.415	3980.873	35670	0	160
2025.10.10	14:00:00	3980.827	3994.225	3970.604	3990.132	35910	0	160
2025.10.10	15:00:00	3990.098	4022.825	3988.062	3997.977	66929	0	160
2025.10.10	16:00:00	3998.011	3998.782	3977.371	3983.316	43274	0	160
2025.10.10	17:00:00	3983.360	3992.207	3974.975	3989.844	29091	0	160
2025.10.10	18:00:00	3989.899	4009.078	3984.163	3999.062	21134	0	160
2025.10.10	19:00:00	3998.931	4021.387	3995.721	4011.206	23295	0	160
2025.10.10	20:00:00	4011.247	4020.878	4005.670	4010.399	17097	0	160
2025.10.12	22:00:00	4014.463	4045.305	4008.645	4042.325	23008	0	160
2025.10.12	23:00:00	4042.285	4060.232	4032.129	4035.147	26627	0	160
2025.10.13	00:00:00	4035.195	4059.998	4024.300	4043.878	37131	0	160
2025.10.13	01:00:00	4043.762	4054.984	4035.739	4053.025	31288	0	160
2025.10.13	02:00:00	4053.102	4055.915	4041.646	4048.050	18148	0	160
2025.10.13	03:00:00	4048.000	4056.467	4046.279	4051.909	12928	0	160
2025.10.13	04:00:00	4051.922	4059.396	4050.974	4056.316	8990	0	160
2025.10.13	05:00:00	4056.219	4078.206	4054.814	4063.659	22904	0	160
2025.10.13	06:00:00	4063.702	4073.572	4059.739	4069.542	21597	0	160
2025.10.13	07:00:00	4069.498	4077.490	4066.446	4071.176	16754	0	160
2025.10.13	08:00:00	4071.111	4079.319	4069.026	4077.813	15221	0	160
2025.10.13	09:00:00	4077.800	4079.864	4070.283	4077.331	12077	0	160
2025.10.13	10:00:00	4077.365	4085.323	4071.347	4080.975	12942	0	160
2025.10.13	11:00:00	4080.878	4084.617	4073.602	4073.986	14701	0	160
2025.10.13	12:00:00	4073.987	4085.859	4073.189	4079.554	20164	0	160
2025.10.13	13:00:00	4079.599	4095.605	4078.195	4093.982	28365	0	160
2025.10.13	14:00:00	4093.955	4103.956	4090.645	4097.364	24096	0	160
2025.10.13	15:00:00	4097.312	4107.412	4091.783	4104.946	18661	0	160
2025.10.13	16:00:00	4104.908	4117.103	4103.835	4105.753	19229	0	160
2025.10.13	17:00:00	4105.775	4115.415	4100.219	4103.905	18020	0	160
2025.10.13	18:00:00	4103.850	4107.541	4099.371	4101.730	11709	0	160
2025.10.13	19:00:00	4101.684	4110.936	4090.701	4108.639	14219	0	160
2025.10.13	20:00:00	4108.532	4112.785	4106.020	4111.336	5176	0	160
2025.10.13	22:00:00	4112.466	4115.834	4106.541	4114.935	7584	0	160
2025.10.13	23:00:00	4114.903	4132.068	4112.756	4128.045	16256	0	160
2025.10.14	00:00:00	4128.091	4130.196	4119.622	4124.551	18790	0	160
2025.10.14	01:00:00	4124.516	4149.929	4123.052	4137.283	33815	0	160
2025.10.14	02:00:00	4137.224	4149.756	4136.972	4146.070	19944	0	160
2025.10.14	03:00:00	4145.960	4166.495	4145.172	4163.373	16693	0	160
2025.10.14	04:00:00	4163.414	4170.064	4155.738	4168.037	17131	0	160
2025.10.14	05:00:00	4168.002	4179.744	4111.080	4121.145	58096	0	160
2025.10.14	06:00:00	4121.166	4133.902	4090.542	4112.120	69904	0	160
2025.10.14	07:00:00	4112.095	4127.827	4102.453	4126.283	35331	0	160
2025.10.14	08:00:00	4126.236	4145.221	4124.656	4143.981	27377	0	160
2025.10.14	09:00:00	4144.051	4144.347	4121.823	4127.456	25932	0	160
2025.10.14	10:00:00	4127.492	4144.234	4125.003	4131.785	24510	0	160
2025.10.14	11:00:00	4131.739	4137.842	4125.698	4130.511	19192	0	160
2025.10.14	12:00:00	4130.473	4134.503	4103.487	4106.476	35700	0	160
2025.10.14	13:00:00	4106.506	4129.531	4097.762	4124.097	55345	0	160
2025.10.14	14:00:00	4124.056	4137.582	4121.137	4129.088	37411	0	160
2025.10.14	15:00:00	4129.137	4142.764	4126.192	4137.989	25162	0	160
2025.10.14	16:00:00	4138.030	4155.316	4127.900	4140.455	29554	0	160
2025.10.14	17:00:00	4140.406	4153.004	4137.326	4148.060	25757	0	160
2025.10.14	18:00:00	4148.097	4152.503	4143.052	4148.180	15007	0	160
2025.10.14	19:00:00	4148.182	4150.642	4134.356	4141.606	22396	0	160
2025.10.14	20:00:00	4141.564	4146.020	4139.138	4143.662	7172	0	160
2025.10.14	22:00:00	4143.875	4163.875	4140.608	4158.416	13256	0	160
2025.10.14	23:00:00	4158.450	4167.144	4157.122	4161.613	9273	0	160
2025.10.15	00:00:00	4161.574	4169.666	4153.849	4162.576	16626	0	160
2025.10.15	01:00:00	4162.604	4186.774	4162.047	4181.641	29233	0	160
2025.10.15	02:00:00	4181.703	4184.621	4167.039	4176.378	20521	0	160
2025.10.15	03:00:00	4176.415	4190.889	4175.966	4187.051	13077	0	160
2025.10.15	04:00:00	4187.099	4187.579	4173.264	4179.758	10245	0	160
2025.10.15	05:00:00	4179.646	4193.717	4176.539	4185.969	17024	0	160
2025.10.15	06:00:00	4185.873	4200.349	4184.208	4199.350	15471	0	160
2025.10.15	07:00:00	4199.388	4209.799	4194.569	4207.690	12681	0	160
2025.10.15	08:00:00	4207.732	4218.249	4207.025	4208.095	15246	0	160
2025.10.15	09:00:00	4208.169	4212.071	4164.750	4192.554	33374	0	160
2025.10.15	10:00:00	4192.449	4206.417	4190.434	4202.555	18030	0	160
2025.10.15	11:00:00	4202.525	4204.284	4193.452	4198.736	13893	0	160
2025.10.15	12:00:00	4198.692	4202.743	4176.187	4190.504	29262	0	160
2025.10.15	13:00:00	4190.530	4198.684	4182.851	4192.199	36491	0	160
2025.10.15	14:00:00	4192.153	4212.361	4191.439	4199.899	32939	0	160
2025.10.15	15:00:00	4199.867	4203.041	4179.677	4190.267	37022	0	160
2025.10.15	16:00:00	4190.285	4199.978	4186.244	4199.098	22760	0	160
2025.10.15	17:00:00	4199.048	4199.722	4182.548	4197.937	27555	0	160
2025.10.15	18:00:00	4197.895	4204.712	4195.132	4200.571	17041	0	160
2025.10.15	19:00:00	4200.542	4213.525	4200.368	4210.372	12535	0	160
2025.10.15	20:00:00	4210.328	4212.868	4206.025	4208.270	7300	0	160
2025.10.15	22:00:00	4211.948	4215.694	4199.612	4213.234	9552	0	160
2025.10.15	23:00:00	4213.320	4215.901	4206.188	4209.458	9838	0	160
2025.10.16	00:00:00	4209.491	4227.272	4204.950	4210.631	17451	0	160
2025.10.16	01:00:00	4210.679	4232.972	4210.679	4230.194	22494	0	160
2025.10.16	02:00:00	4230.221	4239.557	4225.872	4239.461	12261	0	160
2025.10.16	03:00:00	4239.405	4242.179	4228.947	4233.816	14369	0	160
2025.10.16	04:00:00	4233.804	4239.454	4227.912	4233.559	11924	0	160
2025.10.16	05:00:00	4233.465	4234.801	4203.508	4204.951	35603	0	160
2025.10.16	06:00:00	4204.915	4227.185	4203.661	4222.844	21733	0	160
2025.10.16	07:00:00	4222.776	4233.975	4222.094	4230.593	14612	0	160
2025.10.16	08:00:00	4230.521	4235.933	4228.443	4232.869	11170	0	160
2025.10.16	09:00:00	4232.903	4241.682	4222.062	4239.667	13192	0	160
2025.10.16	10:00:00	4239.639	4246.204	4234.291	4242.761	13155	0	160
2025.10.16	11:00:00	4242.802	4247.734	4239.564	4240.659	11898	0	160
2025.10.16	12:00:00	4240.703	4251.174	4227.664	4235.936	25046	0	160
2025.10.16	13:00:00	4235.950	4258.793	4234.754	4246.407	32866	0	160
2025.10.16	14:00:00	4246.383	4267.638	4245.393	4263.220	30110	0	160
2025.10.16	15:00:00	4263.261	4276.073	4260.830	4273.385	22793	0	160
2025.10.16	16:00:00	4273.438	4291.937	4261.316	4282.611	50238	0	160
2025.10.16	17:00:00	4282.579	4298.709	4280.062	4293.827	30567	0	160
2025.10.16	18:00:00	4293.796	4294.975	4273.390	4291.108	30475	0	160
2025.10.16	19:00:00	4291.049	4313.043	4287.719	4307.326	22262	0	160
2025.10.16	20:00:00	4307.373	4330.533	4307.373	4329.323	15550	0	160
2025.10.16	22:00:00	4345.115	4380.074	4332.624	4346.788	33629	0	160
2025.10.16	23:00:00	4346.812	4379.168	4341.849	4365.805	26894	0	160
2025.10.17	00:00:00	4365.763	4371.673	4353.488	4358.268	28160	0	160
2025.10.17	01:00:00	4358.303	4362.220	4278.793	4314.085	81993	0	160
2025.10.17	02:00:00	4314.012	4348.533	4312.218	4342.454	43248	0	160
2025.10.17	03:00:00	4342.504	4366.815	4338.707	4366.766	22972	0	160
2025.10.17	04:00:00	4366.703	4377.169	4355.105	4376.318	22251	0	160
2025.10.17	05:00:00	4376.281	4378.578	4342.105	4365.587	32587	0	160
2025.10.17	06:00:00	4365.630	4369.599	4346.810	4360.029	36469	0	160
2025.10.17	07:00:00	4360.067	4361.948	4309.025	4342.299	53350	0	160
2025.10.17	08:00:00	4342.408	4349.778	4321.101	4347.800	41168	0	160
2025.10.17	09:00:00	4347.753	4348.535	4332.263	4340.238	22713	0	160
2025.10.17	10:00:00	4340.196	4342.141	4319.538	4327.664	29120	0	160
2025.10.17	11:00:00	4327.628	4336.003	4286.685	4287.115	50221	0	160
2025.10.17	12:00:00	4287.178	4320.263	4283.516	4314.447	50282	0	160
2025.10.17	13:00:00	4314.485	4317.803	4258.315	4273.920	88492	0	160
2025.10.17	14:00:00	4273.883	4274.643	4216.823	4248.889	118636	0	160
2025.10.17	15:00:00	4248.951	4259.404	4230.971	4237.478	52490	0	160
2025.10.17	16:00:00	4237.540	4244.943	4200.886	4205.005	62913	0	160
2025.10.17	17:00:00	4205.033	4228.424	4186.194	4221.176	58459	0	160
2025.10.17	18:00:00	4221.212	4244.708	4218.119	4235.715	34992	0	160
2025.10.17	19:00:00	4235.626	4237.851	4212.620	4225.936	31266	0	160
2025.10.17	20:00:00	4225.895	4252.702	4220.102	4250.936	21072	0	160
2025.10.19	22:00:00	4264.629	4268.301	4245.444	4255.790	21741	0	160
2025.10.19	23:00:00	4255.758	4256.409	4233.246	4237.893	19177	0	160
2025.10.20	00:00:00	4237.865	4250.797	4218.931	4249.458	34548	0	160
2025.10.20	01:00:00	4249.406	4268.979	4229.569	4262.393	45375	0	160
2025.10.20	02:00:00	4262.444	4271.286	4253.389	4255.797	24438	0	160
2025.10.20	03:00:00	4255.821	4265.374	4248.719	4264.725	18465	0	160
2025.10.20	04:00:00	4264.681	4268.282	4260.377	4266.338	11468	0	160
2025.10.20	05:00:00	4266.235	4266.786	4239.782	4239.968	27960	0	160
2025.10.20	06:00:00	4240.003	4245.787	4221.442	4236.327	36041	0	160
2025.10.20	07:00:00	4236.261	4260.954	4234.778	4255.173	22673	0	160
2025.10.20	08:00:00	4255.137	4266.180	4252.290	4258.671	17821	0	160
2025.10.20	09:00:00	4258.706	4263.693	4250.321	4260.690	15015	0	160
2025.10.20	10:00:00	4260.652	4260.895	4245.621	4254.885	18270	0	160
2025.10.20	11:00:00	4254.846	4279.738	4250.858	4279.281	15721	0	160
2025.10.20	12:00:00	4279.241	4327.141	4272.727	4323.592	42888	0	160
2025.10.20	13:00:00	4323.638	4325.198	4299.445	4300.895	54206	0	160
2025.10.20	14:00:00	4300.862	4334.775	4292.608	4332.303	42816	0	160
2025.10.20	15:00:00	4332.250	4355.781	4332.250	4349.215	30748	0	160
2025.10.20	16:00:00	4349.180	4350.840	4342.655	4347.872	19887	0	160
2025.10.20	17:00:00	4347.838	4351.148	4337.366	4347.561	19905	0	160
2025.10.20	18:00:00	4347.600	4364.610	4344.535	4359.427	17759	0	160
2025.10.20	19:00:00	4359.463	4381.580	4359.211	4378.166	17712	0	160
2025.10.20	20:00:00	4378.211	4380.084	4346.475	4356.065	23618	0	160
2025.10.20	22:00:00	4364.452	4375.487	4357.543	4367.465	17850	0	160
2025.10.20	23:00:00	4367.540	4371.660	4356.602	4360.492	12580	0	160
2025.10.21	00:00:00	4360.442	4371.140	4356.143	4368.835	20120	0	160
2025.10.21	01:00:00	4368.790	4372.296	4332.867	4350.796	36202	0	160
2025.10.21	02:00:00	4350.860	4355.422	4335.163	4338.833	26770	0	160
2025.10.21	03:00:00	4338.872	4350.828	4337.851	4346.556	13857	0	160
2025.10.21	04:00:00	4346.596	4347.039	4337.165	4341.941	10484	0	160
2025.10.21	05:00:00	4341.946	4344.254	4317.151	4323.315	25589	0	160
2025.10.21	06:00:00	4323.285	4344.314	4317.169	4343.203	21920	0	160
2025.10.21	07:00:00	4343.227	4343.246	4293.421	4298.449	42294	0	160
2025.10.21	08:00:00	4298.422	4301.786	4244.728	4273.899	67307	0	160
2025.10.21	09:00:00	4273.933	4278.089	4254.600	4265.136	32116	0	160
2025.10.21	10:00:00	4265.170	4266.508	4249.266	4253.766	27037	0	160
2025.10.21	11:00:00	4253.740	4272.444	4245.513	4253.325	25181	0	160
2025.10.21	12:00:00	4253.353	4257.511	4205.788	4211.051	61301	0	160
2025.10.21	13:00:00	4211.104	4225.438	4167.546	4174.072	93124	0	160
2025.10.21	14:00:00	4174.028	4188.475	4080.817	4138.930	124680	0	160
2025.10.21	15:00:00	4138.867	4150.621	4120.016	4138.534	69918	0	160
2025.10.21	16:00:00	4138.576	4143.856	4101.352	4113.475	52130	0	160
2025.10.21	17:00:00	4113.579	4120.268	4093.562	4111.230	49244	0	160
2025.10.21	18:00:00	4111.195	4125.845	4106.379	4114.820	25981	0	160
2025.10.21	19:00:00	4114.884	4122.187	4100.376	4108.770	29343	0	160
2025.10.21	20:00:00	4108.820	4130.976	4105.999	4125.337	15627	0	160
